City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
688,Grand Forks,US,47.9417,-97.4337,83.79,25,0,8.32,clear sky
689,Chibuto,MZ,-24.6867,33.5306,66.79,67,16,15.77,few clouds
690,Kanniyakumari,IN,8.0833,77.5667,79.47,81,44,17.98,scattered clouds
691,Biu,NG,10.6129,12.1946,72.61,77,85,5.86,overcast clouds
692,Batemans Bay,AU,-35.7167,150.1833,44.91,63,100,8.97,overcast clouds
693,Aripuana,BR,-9.1667,-60.6333,91.13,32,0,1.59,clear sky
694,Sinazongwe,ZM,-17.2614,27.4618,69.78,45,59,3.11,broken clouds
695,Onguday,RU,50.75,86.15,53.17,80,92,3.36,overcast clouds
696,Paita,PE,-5.0892,-81.1144,75.76,75,3,20.33,clear sky
697,Key Largo,US,25.0865,-80.4473,79.99,74,100,15.41,overcast clouds
698,Las Choapas,MX,17.9333,-94.0833,89.11,59,79,12.5,broken clouds
699,Clyde,US,41.3042,-82.9752,82.67,67,97,15.14,overcast clouds
700,Dhidhdhoo,MV,6.8833,73.1,82.04,81,100,14.94,overcast clouds
701,Whitehorse,CA,60.7161,-135.0538,67.01,36,40,8.99,scattered clouds
702,Tarnogskiy Gorodok,RU,60.4997,43.5761,65.44,83,93,1.23,overcast clouds
703,Yarkovo,RU,57.4028,67.0786,49.59,64,84,12.64,broken clouds
704,Havoysund,NO,70.9963,24.6622,52.68,94,98,20.04,overcast clouds
705,Letenye,HU,46.433,16.7258,78.46,53,100,3.71,overcast clouds
706,Lubumbashi,CD,-11.6609,27.4794,60.03,49,2,1.48,clear sky
707,Manzil Salim,TN,35.8567,8.4765,77.0,72,76,11.12,broken clouds
708,Qaqortoq,GL,60.7167,-46.0333,46.83,79,50,3.0,scattered clouds
709,Khasan,RU,42.4308,130.6434,70.0,98,96,6.02,overcast clouds
710,Burla,IN,21.5,83.8667,78.39,86,76,6.11,broken clouds
